Date,Development Activity,Dev. Activity Contributors Count,Dev. Activity (Cryptocurrency),Dev. Activity (Bitcoin)
2020-06-05T20:00:00.000Z,4.14,2,23.29,5.43
2020-06-05T21:00:00.000Z,3.57,2,22.57,4.86
2020-06-05T22:00:00.000Z,3.57,3,19.43,4.29
2020-06-05T23:00:00.000Z,3.57,1,17.29,4.29
2020-06-06T00:00:00.000Z,2.71,1,15.71,3.71
2020-06-06T01:00:00.000Z,2.14,0,15.29,2.86
2020-06-06T02:00:00.000Z,2.14,1,13.43,2.71
2020-06-06T03:00:00.000Z,1.71,0,11.43,2.14
2020-06-06T04:00:00.000Z,1.29,1,9.14,1.86
2020-06-06T05:00:00.000Z,0.71,0,8,1.29
2020-06-06T06:00:00.000Z,1,2,8.14,1.71
2020-06-06T07:00:00.000Z,1.14,2,7.29,1.43
2020-06-06T08:00:00.000Z,1.14,0,4.43,1.43
2020-06-06T09:00:00.000Z,1.14,1,4.14,1.43
2020-06-06T10:00:00.000Z,1.14,0,4.14,1.71
2020-06-06T11:00:00.000Z,1.57,2,5.14,2
2020-06-06T12:00:00.000Z,2.14,3,7.14,2.57
2020-06-06T13:00:00.000Z,2.14,2,8.43,2.71
2020-06-06T14:00:00.000Z,2.14,2,10.43,3
2020-06-06T15:00:00.000Z,2.43,2,12.14,3.57
2020-06-06T16:00:00.000Z,2.86,2,13.43,4.29
2020-06-06T17:00:00.000Z,3.29,3,14.43,5.14
2020-06-06T18:00:00.000Z,2.86,1,14.43,4.71
2020-06-06T19:00:00.000Z,2.71,1,13.29,4.57
2020-06-06T20:00:00.000Z,3.14,2,13,4.71
2020-06-06T21:00:00.000Z,3.14,2,11.71,4.43
2020-06-06T22:00:00.000Z,2.86,0,11.29,3.86
2020-06-06T23:00:00.000Z,2.29,0,11.29,3.14
2020-06-07T00:00:00.000Z,1.86,0,10.14,2.43
2020-06-07T01:00:00.000Z,2,2,9.43,2.71
2020-06-07T02:00:00.000Z,1.57,0,8.86,2.29
2020-06-07T03:00:00.000Z,0.71,0,7.86,1.43
2020-06-07T04:00:00.000Z,0.29,0,6.57,1.29
2020-06-07T05:00:00.000Z,0.43,1,5.71,1.43
2020-06-07T06:00:00.000Z,1.43,4,7.86,3
2020-06-07T07:00:00.000Z,1.57,1,7.86,2.71
2020-06-07T08:00:00.000Z,1.71,1,8.43,2.86
2020-06-07T09:00:00.000Z,1.86,1,7.71,3.86
2020-06-07T10:00:00.000Z,2.29,2,8,4.57
2020-06-07T11:00:00.000Z,2.29,0,7.71,4.29
2020-06-07T12:00:00.000Z,2.29,1,7.57,4.29
2020-06-07T13:00:00.000Z,2,2,6,3.29
2020-06-07T14:00:00.000Z,2.43,2,7.29,4.57
2020-06-07T15:00:00.000Z,2.57,3,7,4.86
2020-06-07T16:00:00.000Z,3.29,3,8.86,4.71
2020-06-07T17:00:00.000Z,3,1,8.57,4.14
2020-06-07T18:00:00.000Z,3,0,9,4.14
2020-06-07T19:00:00.000Z,3,1,9.71,4.14
2020-06-07T20:00:00.000Z,2.43,1,9.29,3.57
2020-06-07T21:00:00.000Z,1.86,0,8,2.14
2020-06-07T22:00:00.000Z,1.57,1,7.43,1.57
2020-06-07T23:00:00.000Z,1,2,6,1
2020-06-08T00:00:00.000Z,0.86,0,5.29,0.86
2020-06-08T01:00:00.000Z,1,1,5.57,1
2020-06-08T02:00:00.000Z,0.86,0,4.86,0.86
2020-06-08T03:00:00.000Z,0.86,1,4.29,0.86
2020-06-08T04:00:00.000Z,1.29,1,5.43,1.43
2020-06-08T05:00:00.000Z,1.29,1,5.43,1.43
2020-06-08T06:00:00.000Z,1.29,1,5.29,1.43
2020-06-08T07:00:00.000Z,1.29,0,5.71,2.71
2020-06-08T08:00:00.000Z,1.86,3,8.14,3.43
2020-06-08T09:00:00.000Z,2.29,2,9.43,5
2020-06-08T10:00:00.000Z,3.57,2,11.71,6.43
2020-06-08T11:00:00.000Z,5.43,4,15.14,8.29
2020-06-08T12:00:00.000Z,5.71,4,16.71,9.71
2020-06-08T13:00:00.000Z,6.43,3,21.43,10.43
2020-06-08T14:00:00.000Z,7.29,3,27,10.71
2020-06-08T15:00:00.000Z,7.29,2,32.43,11
2020-06-08T16:00:00.000Z,6.86,0,36.29,9.57
2020-06-08T17:00:00.000Z,6,3,39.14,8.71
2020-06-08T18:00:00.000Z,4.29,3,37,7
2020-06-08T19:00:00.000Z,4,2,38.43,5.71
2020-06-08T20:00:00.000Z,3,0,35.86,5.14
2020-06-08T21:00:00.000Z,2.29,1,32,4
2020-06-08T22:00:00.000Z,2,1,25.43,4.14
2020-06-08T23:00:00.000Z,2.14,1,20.57,4.71
2020-06-09T00:00:00.000Z,1.57,0,14.71,4
2020-06-09T01:00:00.000Z,1,0,13.86,4.14
2020-06-09T02:00:00.000Z,0.86,1,11.57,4.86
2020-06-09T03:00:00.000Z,1,1,12.43,5.71
2020-06-09T04:00:00.000Z,1.29,1,13.57,7.57
2020-06-09T05:00:00.000Z,1.14,2,12.43,7.43
2020-06-09T06:00:00.000Z,1.71,2,15.29,9.14
2020-06-09T07:00:00.000Z,1.86,1,19,11.57
2020-06-09T08:00:00.000Z,2,1,18.43,10.86
2020-06-09T09:00:00.000Z,2.43,3,20.14,11.29
2020-06-09T10:00:00.000Z,2.71,2,18.86,10.43
2020-06-09T11:00:00.000Z,2.86,2,18.57,9.14
2020-06-09T12:00:00.000Z,4.14,3,21.71,10.14
2020-06-09T13:00:00.000Z,4.71,3,24.71,9.57
2020-06-09T14:00:00.000Z,5,3,59.29,7.86
2020-06-09T15:00:00.000Z,6.14,3,63.14,9
2020-06-09T16:00:00.000Z,5.57,0,64.14,7.71
2020-06-09T17:00:00.000Z,5.29,1,64.86,7.71
2020-06-09T18:00:00.000Z,7.57,3,69,10.29
2020-06-09T19:00:00.000Z,6.86,4,69.43,10
2020-06-09T20:00:00.000Z,6,3,66.86,9.43
2020-06-09T21:00:00.000Z,6.86,5,36.14,11.86
2020-06-09T22:00:00.000Z,5.57,0,35,10.57
2020-06-09T23:00:00.000Z,6.14,2,33.57,11.29
2020-06-10T00:00:00.000Z,6.71,2,34.43,11.57
2020-06-10T01:00:00.000Z,4.29,1,29,9.71
2020-06-10T02:00:00.000Z,3.71,2,25.71,8.14
2020-06-10T03:00:00.000Z,3.29,0,22,7
2020-06-10T04:00:00.000Z,2,0,16.14,4.14
2020-06-10T05:00:00.000Z,2,0,13.86,4.29
2020-06-10T06:00:00.000Z,1.43,0,12.43,3.57
2020-06-10T07:00:00.000Z,1,1,10.43,3.57
2020-06-10T08:00:00.000Z,0.71,1,9.86,2
2020-06-10T09:00:00.000Z,1.29,3,11.86,3.14
2020-06-10T10:00:00.000Z,1.71,3,14.43,5.14
2020-06-10T11:00:00.000Z,2.71,2,15.57,6
2020-06-10T12:00:00.000Z,2.71,0,13.86,5.86
2020-06-10T13:00:00.000Z,2.71,0,12.57,5.57
2020-06-10T14:00:00.000Z,2.43,0,10.71,4.86
2020-06-10T15:00:00.000Z,2.29,0,9.43,4.71
2020-06-10T16:00:00.000Z,1.43,0,6.14,3.29
2020-06-10T17:00:00.000Z,1,0,3.29,1.14
2020-06-10T18:00:00.000Z,0,0,0,0
2020-06-10T19:00:00.000Z,0,0,0,0
2020-06-10T20:00:00.000Z,0,0,0,0
2020-06-10T21:00:00.000Z,0,0,0,0
2020-06-10T22:00:00.000Z,0,0,0.14,0
2020-06-10T23:00:00.000Z,0.14,1,1.71,0.71
2020-06-11T00:00:00.000Z,0.43,2,3.57,1.43
2020-06-11T01:00:00.000Z,0.86,2,5.71,1.86
2020-06-11T02:00:00.000Z,1.14,2,7.14,2.29
2020-06-11T03:00:00.000Z,1.14,0,7.29,2.71
2020-06-11T04:00:00.000Z,1.43,2,9.14,3
2020-06-11T05:00:00.000Z,1.86,2,10.71,3.86
2020-06-11T06:00:00.000Z,1.71,0,10.14,3.43
2020-06-11T07:00:00.000Z,2.14,3,11.29,3.86
2020-06-11T08:00:00.000Z,2,2,10.71,6.29
2020-06-11T09:00:00.000Z,1.71,0,9.86,6.43
2020-06-11T10:00:00.000Z,2,2,10.43,8.14
2020-06-11T11:00:00.000Z,3,5,12.14,9.43
2020-06-11T12:00:00.000Z,3.14,2,13.29,9.57
2020-06-11T13:00:00.000Z,4.14,4,17.14,10.86
2020-06-11T14:00:00.000Z,7.29,7,25.86,14.29
2020-06-11T15:00:00.000Z,8,2,31.57,12.71
2020-06-11T16:00:00.000Z,8.29,1,39.86,12.71
2020-06-11T17:00:00.000Z,9,5,48,11.86
2020-06-11T18:00:00.000Z,9.14,6,51.14,11.71
2020-06-11T19:00:00.000Z,8.71,1,50.71,11.29
2020-06-11T20:00:00.000Z,8,2,49.43,10
2020-06-11T21:00:00.000Z,4.43,1,39.29,5.71
2020-06-11T22:00:00.000Z,3.71,2,34.14,6.29
2020-06-11T23:00:00.000Z,3.57,1,27,6.86
2020-06-12T00:00:00.000Z,3.14,1,20.71,6.14
2020-06-12T01:00:00.000Z,1.86,1,14.86,5.29
2020-06-12T02:00:00.000Z,1.71,0,13,5.43
2020-06-12T03:00:00.000Z,1.71,1,11.29,5.43
2020-06-12T04:00:00.000Z,1.57,1,12,5.57
2020-06-12T05:00:00.000Z,1.43,1,11.86,7.43
2020-06-12T06:00:00.000Z,1.29,0,11.14,6.29
2020-06-12T07:00:00.000Z,1,2,11.43,6.14
2020-06-12T08:00:00.000Z,1.14,2,12.43,6
2020-06-12T09:00:00.000Z,1.29,1,13.29,6.43
2020-06-12T10:00:00.000Z,1.86,3,15.14,7.29
2020-06-12T11:00:00.000Z,2.43,2,14.71,8.29
2020-06-12T12:00:00.000Z,2.86,2,14,6.14
2020-06-12T13:00:00.000Z,3,1,15.29,6.43
2020-06-12T14:00:00.000Z,2.86,1,15.71,6.71
2020-06-12T15:00:00.000Z,3.86,2,20.29,10
2020-06-12T16:00:00.000Z,3.71,0,20,8.86
2020-06-12T17:00:00.000Z,3.43,3,18.86,8.29
2020-06-12T18:00:00.000Z,3.57,2,19.29,8
2020-06-12T19:00:00.000Z,3.86,2,21.71,8.14
2020-06-12T20:00:00.000Z,4.57,3,22,8.71
2020-06-12T21:00:00.000Z,5,3,21.14,8.57
2020-06-12T22:00:00.000Z,3.86,1,15.43,5
2020-06-12T23:00:00.000Z,4,1,15.43,5.29
2020-06-13T00:00:00.000Z,3.43,0,13.43,4.86
2020-06-13T01:00:00.000Z,2.86,1,13.29,4.14
2020-06-13T02:00:00.000Z,2.29,1,11.71,2.71
2020-06-13T03:00:00.000Z,1.43,0,9.14,1.86
2020-06-13T04:00:00.000Z,1,1,7,1.43
2020-06-13T05:00:00.000Z,0.86,0,6.29,1.29
2020-06-13T06:00:00.000Z,0.71,0,5.14,1
2020-06-13T07:00:00.000Z,1.14,2,5.57,1.29
2020-06-13T08:00:00.000Z,0.86,0,4.14,0.86
2020-06-13T09:00:00.000Z,0.71,1,3.14,1
2020-06-13T10:00:00.000Z,0.86,1,3.43,1.57
2020-06-13T11:00:00.000Z,1.29,1,5.14,2
2020-06-13T12:00:00.000Z,1.57,2,6.29,2.29
2020-06-13T13:00:00.000Z,2,2,7.86,2.71
2020-06-13T14:00:00.000Z,2,2,8.14,2.71
2020-06-13T15:00:00.000Z,2.43,3,8.43,3.14
2020-06-13T16:00:00.000Z,2.71,2,8.86,3.29
2020-06-13T17:00:00.000Z,3.14,3,9.86,3.29
2020-06-13T18:00:00.000Z,2.86,2,8.86,4.71
2020-06-13T19:00:00.000Z,2.57,0,9.43,5.43
2020-06-13T20:00:00.000Z,2.29,1,9.43,5.29
2020-06-13T21:00:00.000Z,1.86,0,8.57,4.86
2020-06-13T22:00:00.000Z,1.43,0,7.86,4.43
2020-06-13T23:00:00.000Z,1,0,6.86,5
2020-06-14T00:00:00.000Z,0.71,1,7.29,5.71
2020-06-14T01:00:00.000Z,0.57,1,6.71,4
2020-06-14T02:00:00.000Z,0.57,0,5,3.29
2020-06-14T03:00:00.000Z,0.43,0,3.43,3
2020-06-14T04:00:00.000Z,0.43,0,3.14,3
2020-06-14T05:00:00.000Z,1,1,4,4.71
2020-06-14T06:00:00.000Z,1,0,3.57,3.57
2020-06-14T07:00:00.000Z,0.86,1,2.14,2.43
2020-06-14T08:00:00.000Z,0.86,1,2,4.71
2020-06-14T09:00:00.000Z,0.86,0,2.14,5
2020-06-14T10:00:00.000Z,1.14,1,2.71,7.43
2020-06-14T11:00:00.000Z,1.43,2,3.43,8.43
2020-06-14T12:00:00.000Z,1.14,2,3,7
2020-06-14T13:00:00.000Z,1.57,2,4.29,9
2020-06-14T14:00:00.000Z,1.86,2,5.14,9.57
2020-06-14T15:00:00.000Z,2.14,2,7,8.43
2020-06-14T16:00:00.000Z,2.43,1,9.14,8.14
2020-06-14T17:00:00.000Z,2.29,1,8.86,6
2020-06-14T18:00:00.000Z,2.43,2,9.86,5.57
2020-06-14T19:00:00.000Z,2.43,2,11.57,5.57
2020-06-14T20:00:00.000Z,2.29,2,11.14,3.86
2020-06-14T21:00:00.000Z,1.86,0,10.71,3.14
2020-06-14T22:00:00.000Z,1.43,0,8.86,1.71
2020-06-14T23:00:00.000Z,2,1,8.43,2.29
2020-06-15T00:00:00.000Z,2,1,9,2.43
2020-06-15T01:00:00.000Z,1.57,0,7.86,1.86
2020-06-15T02:00:00.000Z,1.29,0,6.29,2.29
2020-06-15T03:00:00.000Z,1.14,1,6,2.43
2020-06-15T04:00:00.000Z,1.29,1,5.71,4.14
2020-06-15T05:00:00.000Z,1.71,2,7.71,5.29
2020-06-15T06:00:00.000Z,0.86,0,6.29,5.14
2020-06-15T07:00:00.000Z,1,2,7.29,5
2020-06-15T08:00:00.000Z,1.29,2,7.14,8.29
2020-06-15T09:00:00.000Z,1.43,1,7.29,8
2020-06-15T10:00:00.000Z,2.43,1,10,8.86
2020-06-15T11:00:00.000Z,2.57,2,10.71,8
2020-06-15T12:00:00.000Z,3.29,4,11.29,9.29
2020-06-15T13:00:00.000Z,3.86,3,14.43,9.29
2020-06-15T14:00:00.000Z,4.86,3,17.43,11.43
2020-06-15T15:00:00.000Z,6.29,2,26.43,10
2020-06-15T16:00:00.000Z,6.43,1,30.14,11
2020-06-15T17:00:00.000Z,5.43,1,30.43,11.71
2020-06-15T18:00:00.000Z,5.57,3,38,12
2020-06-15T19:00:00.000Z,5,3,43.86,10.43
2020-06-15T20:00:00.000Z,5.57,3,45.86,10.86
2020-06-15T21:00:00.000Z,4.43,1,46,9
2020-06-15T22:00:00.000Z,3.14,2,38.43,7.57
2020-06-15T23:00:00.000Z,3.71,4,36.86,7
2020-06-16T00:00:00.000Z,4,2,35.71,5.86
2020-06-16T01:00:00.000Z,3.57,0,27.86,4.71
2020-06-16T02:00:00.000Z,4.14,1,21.71,5
2020-06-16T03:00:00.000Z,3,0,17.29,4
2020-06-16T04:00:00.000Z,3.14,1,14.57,3.86
2020-06-16T05:00:00.000Z,2.71,0,14.14,3.57
2020-06-16T06:00:00.000Z,2,1,11.43,3.14
2020-06-16T07:00:00.000Z,1.57,0,10.29,2.71
2020-06-16T08:00:00.000Z,2.43,2,11.71,4
2020-06-16T09:00:00.000Z,2,3,11.71,4.71
2020-06-16T10:00:00.000Z,2.43,2,11.71,5.29
2020-06-16T11:00:00.000Z,3,4,12.57,6.57
2020-06-16T12:00:00.000Z,3.43,1,13,8
2020-06-16T13:00:00.000Z,4.14,4,18,8.43
2020-06-16T14:00:00.000Z,4.86,1,24.14,10.86
2020-06-16T15:00:00.000Z,5.29,9,30.14,12.71
2020-06-16T16:00:00.000Z,6.29,5,37.29,13.86
2020-06-16T17:00:00.000Z,6.86,5,40.29,14.29
2020-06-16T18:00:00.000Z,6.57,3,40.43,13.29
2020-06-16T19:00:00.000Z,6.86,3,44.29,12.86
2020-06-16T20:00:00.000Z,6.29,1,41.57,12.71
2020-06-16T21:00:00.000Z,6.43,4,36.43,10.71
2020-06-16T22:00:00.000Z,5.29,1,29.71,7.86
2020-06-16T23:00:00.000Z,3.57,0,20.86,6.14
2020-06-17T00:00:00.000Z,2.57,0,17.57,5.14
2020-06-17T01:00:00.000Z,2,0,14.86,4.86
2020-06-17T02:00:00.000Z,1.29,0,9.71,4
2020-06-17T03:00:00.000Z,1,0,8.71,3.29
2020-06-17T04:00:00.000Z,0.14,0,6.71,2.43
2020-06-17T05:00:00.000Z,0,0,6.86,2.14
2020-06-17T06:00:00.000Z,0.14,1,7,1.29
2020-06-17T07:00:00.000Z,0.29,1,8.43,2.86
2020-06-17T08:00:00.000Z,0.71,1,10.29,3
2020-06-17T09:00:00.000Z,1.29,2,13.29,3.71
2020-06-17T10:00:00.000Z,3,5,15.29,6
2020-06-17T11:00:00.000Z,3.14,1,16.14,7.57
2020-06-17T12:00:00.000Z,3.86,3,17,8.57
2020-06-17T13:00:00.000Z,4.57,5,18.57,11.29
2020-06-17T14:00:00.000Z,5,4,19.86,11.86
2020-06-17T15:00:00.000Z,7.57,7,27.29,15.29
2020-06-17T16:00:00.000Z,9.57,7,31,17.43
2020-06-17T17:00:00.000Z,10.14,4,37.43,19
2020-06-17T18:00:00.000Z,12.14,7,42.43,20
2020-06-17T19:00:00.000Z,12.71,4,43.86,20.29
2020-06-17T20:00:00.000Z,12.57,4,46.43,18.71
2020-06-17T21:00:00.000Z,12.43,2,44.43,17.14
2020-06-17T22:00:00.000Z,9.57,1,35.71,13.29
2020-06-17T23:00:00.000Z,7.29,1,31.14,10.57
2020-06-18T00:00:00.000Z,5.14,1,21.86,7.57
2020-06-18T01:00:00.000Z,3.14,1,16.43,5.14
2020-06-18T02:00:00.000Z,2,1,13.57,4
2020-06-18T03:00:00.000Z,1.43,1,9.29,3.43
2020-06-18T04:00:00.000Z,1.14,1,9,2.86
2020-06-18T05:00:00.000Z,2.71,3,12.86,6.29
2020-06-18T06:00:00.000Z,2.43,0,10.43,6
2020-06-18T07:00:00.000Z,2.29,0,11.57,6.14
2020-06-18T08:00:00.000Z,2.14,0,11.43,6.29
2020-06-18T09:00:00.000Z,2.71,1,14,7.14
2020-06-18T10:00:00.000Z,3.14,2,15.29,6.71
2020-06-18T11:00:00.000Z,3.43,2,17,7.71
2020-06-18T12:00:00.000Z,3.86,3,17,6.71
2020-06-18T13:00:00.000Z,4.86,4,20.86,7.71
2020-06-18T14:00:00.000Z,9,8,28.43,12
2020-06-18T15:00:00.000Z,11.43,7,35,14.43
2020-06-18T16:00:00.000Z,11.57,3,36.57,15.14
2020-06-18T17:00:00.000Z,12.57,7,38.71,16.29
2020-06-18T18:00:00.000Z,14.86,6,41.71,18.14
2020-06-18T19:00:00.000Z,13.71,3,39.14,17
2020-06-18T20:00:00.000Z,14.71,5,41.29,19.57
2020-06-18T21:00:00.000Z,11.29,3,34.43,15.29
2020-06-18T22:00:00.000Z,9.29,2,29.14,15.29
2020-06-18T23:00:00.000Z,9.29,2,28.14,15.71
2020-06-19T00:00:00.000Z,8.29,2,28.14,15.14
2020-06-19T01:00:00.000Z,5.71,1,23.14,12.71
2020-06-19T02:00:00.000Z,4.86,1,23.14,11.43
2020-06-19T03:00:00.000Z,2.86,0,17.29,7.71
2020-06-19T04:00:00.000Z,2.14,0,15.71,6.71
2020-06-19T05:00:00.000Z,2.14,1,14.57,4.57
2020-06-19T06:00:00.000Z,1.86,2,14.14,3.43
2020-06-19T07:00:00.000Z,1.86,3,11.29,3.29
2020-06-19T08:00:00.000Z,2.14,2,12.29,3.29
2020-06-19T09:00:00.000Z,2.71,2,13.43,4.14
2020-06-19T10:00:00.000Z,4.14,4,15.86,5.71
2020-06-19T11:00:00.000Z,4.57,1,17,6.29
2020-06-19T12:00:00.000Z,4.71,2,20,6.43
2020-06-19T13:00:00.000Z,6.71,5,22,8.57
2020-06-19T14:00:00.000Z,6.86,4,23.86,8.57
2020-06-19T15:00:00.000Z,6.71,1,23.29,8.71
2020-06-19T16:00:00.000Z,7.71,3,25.29,9.43
2020-06-19T17:00:00.000Z,7,2,24.57,8.71
2020-06-19T18:00:00.000Z,7.43,5,25,9.86
2020-06-19T19:00:00.000Z,7.29,2,23.29,9.57
2020-06-19T20:00:00.000Z,5.43,3,19,7.14
2020-06-19T21:00:00.000Z,5.29,1,17.86,6.71
2020-06-19T22:00:00.000Z,6.71,3,20.14,7.71
2020-06-19T23:00:00.000Z,6.86,2,18.71,8
2020-06-20T00:00:00.000Z,6.14,0,16.57,7.14
2020-06-20T01:00:00.000Z,5.29,0,15.29,5.43
2020-06-20T02:00:00.000Z,5.29,1,14,5.43
2020-06-20T03:00:00.000Z,4.57,0,13.71,4.71
2020-06-20T04:00:00.000Z,4,0,11.71,4.14
2020-06-20T05:00:00.000Z,2.29,0,8.57,2.43
2020-06-20T06:00:00.000Z,1,3,5.57,1.14
2020-06-20T07:00:00.000Z,1.14,1,5.86,1.29
2020-06-20T08:00:00.000Z,1.14,0,5.14,1.43
2020-06-20T09:00:00.000Z,0.71,0,4.43,1.29
2020-06-20T10:00:00.000Z,1.29,1,4.43,1.86
2020-06-20T11:00:00.000Z,1.86,2,5.43,2.43
2020-06-20T12:00:00.000Z,1.86,0,6,2.43
2020-06-20T13:00:00.000Z,2,3,7,2.43
2020-06-20T14:00:00.000Z,2.29,3,8,3.14
2020-06-20T15:00:00.000Z,2.29,0,7.71,3.43
2020-06-20T16:00:00.000Z,2.29,0,8,3.14
2020-06-20T17:00:00.000Z,1.86,1,8,2.71
2020-06-20T18:00:00.000Z,1.29,0,7.14,2.14
2020-06-20T19:00:00.000Z,1.71,3,7,2.57
2020-06-20T20:00:00.000Z,1.29,2,5.71,2.14
2020-06-20T21:00:00.000Z,0.86,0,4.57,1.29
2020-06-20T22:00:00.000Z,0.86,0,5,0.86
2020-06-20T23:00:00.000Z,1,1,5.14,1
2020-06-21T00:00:00.000Z,0.86,0,3.86,0.86
2020-06-21T01:00:00.000Z,0.86,0,4.57,0.86
2020-06-21T02:00:00.000Z,0.43,0,4,0.43
2020-06-21T03:00:00.000Z,0.14,0,4.14,0.14
2020-06-21T04:00:00.000Z,0.14,0,4.57,0.14
2020-06-21T05:00:00.000Z,0.14,0,3.86,0.14
2020-06-21T06:00:00.000Z,0.29,2,4.14,0.86
2020-06-21T07:00:00.000Z,0.57,2,4.86,1.29
2020-06-21T08:00:00.000Z,1.14,1,5.14,2.43
2020-06-21T09:00:00.000Z,2.43,4,8.71,4.57
2020-06-21T10:00:00.000Z,3.29,2,9.71,5.71
2020-06-21T11:00:00.000Z,3.86,3,10.14,8
2020-06-21T12:00:00.000Z,4,1,10.43,8.57
2020-06-21T13:00:00.000Z,4.14,2,10.43,8.14
2020-06-21T14:00:00.000Z,4,1,10.14,7.86
2020-06-21T15:00:00.000Z,3.57,1,9.29,6.86
2020-06-21T16:00:00.000Z,2.71,2,6.43,5.43
2020-06-21T17:00:00.000Z,2.29,2,5.43,4.71
2020-06-21T18:00:00.000Z,1.71,0,4.43,2.43
2020-06-21T19:00:00.000Z,1.57,0,4.29,1.86
2020-06-21T20:00:00.000Z,1.14,0,3.43,1.57
2020-06-21T21:00:00.000Z,1.29,1,4.71,2.14
2020-06-21T22:00:00.000Z,1.14,0,4.43,2
2020-06-21T23:00:00.000Z,1.57,3,5.14,2.14
2020-06-22T00:00:00.000Z,1.14,0,5.29,1.71
2020-06-22T01:00:00.000Z,2,2,7.14,2.57
2020-06-22T02:00:00.000Z,2.14,1,7.14,2.71
2020-06-22T03:00:00.000Z,2.14,0,7.14,2.57
2020-06-22T04:00:00.000Z,1.86,0,5.57,2.14
2020-06-22T05:00:00.000Z,1.86,0,5.43,2.43
2020-06-22T06:00:00.000Z,1,0,4,2
2020-06-22T07:00:00.000Z,1.29,2,3.71,2.57
2020-06-22T08:00:00.000Z,0.71,1,4,3
2020-06-22T09:00:00.000Z,1.43,4,6,4.14
2020-06-22T10:00:00.000Z,1.57,1,7.71,4.43
2020-06-22T11:00:00.000Z,1.86,2,8.71,4.57
2020-06-22T12:00:00.000Z,2.14,1,10.71,4.57
2020-06-22T13:00:00.000Z,2.57,3,13.43,4.57
2020-06-22T14:00:00.000Z,3.43,3,16,5.14
2020-06-22T15:00:00.000Z,4.29,6,18.14,7
2020-06-22T16:00:00.000Z,4.57,4,21,7.71
2020-06-22T17:00:00.000Z,5.57,4,24.71,9.29
2020-06-22T18:00:00.000Z,6,5,28.71,10.14
2020-06-22T19:00:00.000Z,7.43,5,31.14,12.14
2020-06-22T20:00:00.000Z,7.57,2,30.57,12.43
2020-06-22T21:00:00.000Z,6.71,1,29.71,12
2020-06-22T22:00:00.000Z,6.57,3,27.57,9.86
2020-06-22T23:00:00.000Z,5.57,1,23,8
2020-06-23T00:00:00.000Z,4.43,0,17.86,7.71
2020-06-23T01:00:00.000Z,3.71,0,14.14,6.86
2020-06-23T02:00:00.000Z,2.14,1,10.43,5
2020-06-23T03:00:00.000Z,1.57,0,8.14,4.29
2020-06-23T04:00:00.000Z,1.43,1,6.14,3.86
2020-06-23T05:00:00.000Z,0.57,1,4.14,3.43
2020-06-23T06:00:00.000Z,0.43,0,3.57,4
2020-06-23T07:00:00.000Z,0.57,1,4,2.86
2020-06-23T08:00:00.000Z,1.29,4,4.86,3.14
2020-06-23T09:00:00.000Z,2.29,3,7.57,3.86
2020-06-23T10:00:00.000Z,2.29,0,8.14,4.14
2020-06-23T11:00:00.000Z,2.29,1,9.14,4.57
2020-06-23T12:00:00.000Z,2.71,2,11,4.57
2020-06-23T13:00:00.000Z,2.86,1,13.71,5.57
2020-06-23T14:00:00.000Z,3,1,14,6.57
2020-06-23T15:00:00.000Z,2.43,1,15,6.43
2020-06-23T16:00:00.000Z,2.29,2,14.43,6.43
2020-06-23T17:00:00.000Z,2.29,0,16,6.43
2020-06-23T18:00:00.000Z,2.43,2,21.71,6.86
2020-06-23T19:00:00.000Z,1.86,0,20.86,6.43
2020-06-23T20:00:00.000Z,1.86,1,20.14,5.43
2020-06-23T21:00:00.000Z,2.43,4,22.57,5
2020-06-23T22:00:00.000Z,2.57,1,20.43,5.57
2020-06-23T23:00:00.000Z,1.57,0,18,7
2020-06-24T00:00:00.000Z,2,2,16.86,7.71
2020-06-24T01:00:00.000Z,2.14,1,11.29,7.71
2020-06-24T02:00:00.000Z,4,2,14.29,9.43
2020-06-24T03:00:00.000Z,4.71,2,14.71,9.57
2020-06-24T04:00:00.000Z,4,1,11.86,9.29
2020-06-24T05:00:00.000Z,3.86,1,11.86,8.43
2020-06-24T06:00:00.000Z,4.43,1,13,6.43
2020-06-24T07:00:00.000Z,4.14,1,14,6.14
2020-06-24T08:00:00.000Z,3.86,1,13.14,6
2020-06-24T09:00:00.000Z,2.14,1,11.14,4.57
2020-06-24T10:00:00.000Z,1.43,1,10,4.43
2020-06-24T11:00:00.000Z,1.29,0,10,3.86
2020-06-24T12:00:00.000Z,2,2,12,4.57
2020-06-24T13:00:00.000Z,1.71,1,13.29,5
2020-06-24T14:00:00.000Z,2,2,15,5.43
2020-06-24T15:00:00.000Z,2.57,5,19,5.14
2020-06-24T16:00:00.000Z,3.57,5,20.86,6
2020-06-24T17:00:00.000Z,4,4,23.86,6.29
2020-06-24T18:00:00.000Z,4.86,5,29.71,8.14
2020-06-24T19:00:00.000Z,4.29,1,29.86,7.86
2020-06-24T20:00:00.000Z,5,2,30,8.57
2020-06-24T21:00:00.000Z,4.57,0,27.14,7.43
2020-06-24T22:00:00.000Z,4,1,22.86,7
2020-06-24T23:00:00.000Z,3.14,2,19.57,6.14
2020-06-25T00:00:00.000Z,2.57,0,15.86,5.57
2020-06-25T01:00:00.000Z,1.71,0,9.71,3.86
2020-06-25T02:00:00.000Z,1.43,0,7.29,3.29
2020-06-25T03:00:00.000Z,0.86,2,6.43,2
